format,index_prefix,selector_type,query_label_file,query_count,threads,beamwidth,mem_L,route,resolved_route,L,hybrid_enabled,tau_m,threshold_version,min_tau_m,max_tau_m,min_threshold_version,max_threshold_version,qps,avg_latency_us,p50_latency_us,p90_latency_us,p95_latency_us,p99_latency_us,p999_latency_us,mean_hops,mean_ios,mean_candidate_count,mean_route_overhead_us,fallback_count,prefilter_count,graph_count,empty_count,recall_at,process_max_rss_kb,max_rss_kb,recall,recall@10,chosen_L,status,bucket,filter_type,points,selected_route,exp6_latency_budget_ms,within_latency_budget,threshold_exceeded,target_recall@10,source_experiment
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u1e-03.spmat,1000,12,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,12935.898438,842.950012,810.0,1002.0,1139.0,1427.0,2356.0,0.0,96.0,1000.0,18.031,0,1000,0,0,10,35928,35928,100.0,100.0,10,ok,u1e-03,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u1e-03.spmat,1000,13,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,13496.791016,880.757019,845.0,1046.0,1164.0,1444.0,2012.0,0.0,96.0,1000.0,16.441,0,1000,0,0,10,36524,36524,100.0,100.0,10,ok,u1e-03,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u1e-03.spmat,1000,14,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,13096.976562,975.137024,912.0,1290.0,1404.0,1750.0,2595.0,0.0,96.0,1000.0,18.5,0,1000,0,0,10,37344,37344,100.0,100.0,10,ok,u1e-03,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u1e-03.spmat,1000,15,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,13691.433594,1007.703003,957.0,1219.0,1342.0,1879.0,2611.0,0.0,96.0,1000.0,17.593,0,1000,0,0,10,37796,37796,100.0,100.0,10,ok,u1e-03,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u1e-03.spmat,1000,16,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,13574.375,1087.277954,1018.0,1378.0,1539.0,1904.0,2283.0,0.0,96.0,1000.0,19.736,0,1000,0,0,10,38336,38336,100.0,100.0,10,ok,u1e-03,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u3e-03.spmat,1000,1,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,5361.163086,130.397995,127.0,133.0,149.0,235.0,396.0,0.0,96.0,3000.0,12.383,0,1000,0,0,10,28904,28904,99.940002,99.940002,10,ok,u3e-03,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u3e-03.spmat,1000,2,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,7378.975586,192.108002,178.0,200.0,281.0,517.0,748.0,0.0,96.0,3000.0,17.518,0,1000,0,0,10,29404,29404,99.940002,99.940002,10,ok,u3e-03,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u3e-03.spmat,1000,3,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,10574.427734,203.936005,186.0,280.0,397.0,549.0,903.0,0.0,96.0,3000.0,17.976,0,1000,0,0,10,30140,30140,99.940002,99.940002,10,ok,u3e-03,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u3e-03.spmat,1000,4,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,13628.444336,211.789993,192.0,294.0,359.0,556.0,795.0,0.0,96.0,3000.0,18.3,0,1000,0,0,10,32832,32832,99.940002,99.940002,10,ok,u3e-03,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u3e-03.spmat,1000,5,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,15231.930664,241.237,215.0,366.0,428.0,573.0,867.0,0.0,96.0,3000.0,19.35,0,1000,0,0,10,31456,31456,99.940002,99.940002,10,ok,u3e-03,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u3e-03.spmat,1000,6,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,16573.457031,270.11499,231.0,432.0,518.0,641.0,825.0,0.0,96.0,3000.0,20.534,0,1000,0,0,10,31996,31996,99.940002,99.940002,10,ok,u3e-03,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u3e-03.spmat,1000,7,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,16343.954102,331.81601,306.0,474.0,590.0,849.0,1242.0,0.0,96.0,3000.0,22.118,0,1000,0,0,10,32848,32848,99.940002,99.940002,10,ok,u3e-03,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u3e-03.spmat,1000,8,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,12978.675781,519.359009,485.0,778.0,900.0,1070.0,1838.0,0.0,96.0,3000.0,23.233,0,1000,0,0,10,33452,33452,99.940002,99.940002,10,ok,u3e-03,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u3e-03.spmat,1000,9,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,12863.904297,603.570007,569.0,857.0,1009.0,1158.0,1511.0,0.0,96.0,3000.0,23.176,0,1000,0,0,10,34276,34276,99.940002,99.940002,10,ok,u3e-03,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u3e-03.spmat,1000,10,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,12987.768555,676.997986,659.0,823.0,933.0,1182.0,1830.0,0.0,96.0,3000.0,21.93,0,1000,0,0,10,34636,34636,99.940002,99.940002,10,ok,u3e-03,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u3e-03.spmat,1000,11,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,13063.251953,747.632019,724.0,920.0,1018.0,1266.0,1803.0,0.0,96.0,3000.0,23.665,0,1000,0,0,10,35180,35180,99.940002,99.940002,10,ok,u3e-03,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u3e-03.spmat,1000,12,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,12444.55957,857.95697,805.0,1125.0,1283.0,1694.0,2276.0,0.0,96.0,3000.0,26.916,0,1000,0,0,10,36224,36224,99.940002,99.940002,10,ok,u3e-03,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u3e-03.spmat,1000,13,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,12578.977539,927.184021,860.0,1172.0,1330.0,1681.0,2421.0,0.0,96.0,3000.0,28.195,0,1000,0,0,10,36556,36556,99.940002,99.940002,10,ok,u3e-03,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u3e-03.spmat,1000,14,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,12635.805664,1003.495972,940.0,1203.0,1391.0,1762.0,2528.0,0.0,96.0,3000.0,27.04,0,1000,0,0,10,37048,37048,99.940002,99.940002,10,ok,u3e-03,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u3e-03.spmat,1000,15,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,12070.060547,1138.208008,1102.0,1349.0,1446.0,2060.0,2374.0,0.0,96.0,3000.0,27.928,0,1000,0,0,10,37848,37848,99.940002,99.940002,10,ok,u3e-03,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u3e-03.spmat,1000,16,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,10179.045898,1463.438965,1465.0,1738.0,1883.0,2466.0,2854.0,0.0,96.0,3000.0,30.957,0,1000,0,0,10,38364,38364,99.940002,99.940002,10,ok,u3e-03,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u1e-02.spmat,1000,1,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,2829.780762,273.80899,270.0,279.0,282.0,374.0,703.0,0.0,128.0,10000.0,29.423,0,1000,0,0,10,28952,28952,99.940002,99.940002,10,ok,u1e-02,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u1e-02.spmat,1000,2,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,4073.706299,381.049011,361.0,395.0,416.0,1069.0,1361.0,0.0,128.0,10000.0,40.808,0,1000,0,0,10,29728,29728,99.940002,99.940002,10,ok,u1e-02,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u1e-02.spmat,1000,3,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,5860.64502,398.98999,369.0,425.0,574.0,987.0,1531.0,0.0,128.0,10000.0,42.141,0,1000,0,0,10,30156,30156,99.940002,99.940002,10,ok,u1e-02,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u1e-02.spmat,1000,4,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,7275.594238,431.276001,390.0,473.0,780.0,1155.0,1560.0,0.0,128.0,10000.0,44.105,0,1000,0,0,10,31040,31040,99.940002,99.940002,10,ok,u1e-02,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u1e-02.spmat,1000,5,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,8550.527344,461.165985,404.0,610.0,888.0,1175.0,1604.0,0.0,128.0,10000.0,45.968,0,1000,0,0,10,31520,31520,99.940002,99.940002,10,ok,u1e-02,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u1e-02.spmat,1000,6,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,9891.507812,485.598999,452.0,619.0,797.0,1071.0,1422.0,0.0,128.0,10000.0,44.652,0,1000,0,0,10,32004,32004,99.940002,99.940002,10,ok,u1e-02,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u1e-02.spmat,1000,7,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,10854.348633,517.705994,470.0,703.0,914.0,1189.0,1913.0,0.0,128.0,10000.0,46.96,0,1000,0,0,10,32920,32920,99.940002,99.940002,10,ok,u1e-02,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u1e-02.spmat,1000,8,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,9398.81543,718.596008,687.0,989.0,1209.0,1541.0,2086.0,0.0,128.0,10000.0,50.101,0,1000,0,0,10,33832,33832,99.940002,99.940002,10,ok,u1e-02,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u1e-02.spmat,1000,9,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,9830.485352,791.047974,812.0,1001.0,1213.0,1548.0,1947.0,0.0,128.0,10000.0,47.143,0,1000,0,0,10,34180,34180,99.940002,99.940002,10,ok,u1e-02,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u1e-02.spmat,1000,10,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,9107.050781,961.794983,988.0,1232.0,1461.0,1975.0,2369.0,0.0,128.0,10000.0,50.845,0,1000,0,0,10,34660,34660,99.940002,99.940002,10,ok,u1e-02,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u1e-02.spmat,1000,11,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,9484.125,1033.112061,1055.0,1310.0,1487.0,1867.0,2528.0,0.0,128.0,10000.0,49.298,0,1000,0,0,10,35888,35888,99.940002,99.940002,10,ok,u1e-02,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u1e-02.spmat,1000,12,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,9354.708008,1150.743042,1120.0,1422.0,1688.0,2018.0,2709.0,0.0,128.0,10000.0,51.744,0,1000,0,0,10,36372,36372,99.940002,99.940002,10,ok,u1e-02,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u1e-02.spmat,1000,13,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,9312.385742,1263.255981,1229.0,1545.0,1779.0,2286.0,2782.0,0.0,128.0,10000.0,51.977,0,1000,0,0,10,36908,36908,99.940002,99.940002,10,ok,u1e-02,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u1e-02.spmat,1000,14,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,9750.400391,1303.55603,1291.0,1522.0,1774.0,2534.0,2877.0,0.0,128.0,10000.0,52.046,0,1000,0,0,10,37324,37324,99.940002,99.940002,10,ok,u1e-02,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u1e-02.spmat,1000,15,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,8689.02832,1581.474976,1543.0,1812.0,1991.0,2948.0,3447.0,0.0,128.0,10000.0,56.341,0,1000,0,0,10,38232,38232,99.940002,99.940002,10,ok,u1e-02,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u1e-02.spmat,1000,16,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,5703.379883,2662.566895,2664.0,2794.0,2937.0,3380.0,4751.0,0.0,128.0,10000.0,57.369,0,1000,0,0,10,38928,38928,99.940002,99.940002,10,ok,u1e-02,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u5e-02.spmat,1000,1,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,756.652039,1152.743042,1124.0,1336.0,1365.0,1418.0,1828.0,0.0,160.0,50000.0,55.038,0,1000,0,0,10,29760,29760,99.839996,99.839996,10,ok,u5e-02,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u5e-02.spmat,1000,2,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,1478.993652,1180.399048,1133.0,1328.0,1352.0,1895.0,3601.0,0.0,160.0,50000.0,54.792,0,1000,0,0,10,30684,30684,99.839996,99.839996,10,ok,u5e-02,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u5e-02.spmat,1000,3,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,2167.198242,1208.750977,1145.0,1360.0,1406.0,2682.0,3818.0,0.0,160.0,50000.0,55.823,0,1000,0,0,10,31644,31644,99.839996,99.839996,10,ok,u5e-02,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u5e-02.spmat,1000,4,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,2855.947266,1222.468994,1153.0,1368.0,1429.0,2604.0,3558.0,0.0,160.0,50000.0,56.333,0,1000,0,0,10,33028,33028,99.839996,99.839996,10,ok,u5e-02,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u5e-02.spmat,1000,5,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,3455.833496,1263.39502,1174.0,1409.0,1515.0,3365.0,3814.0,0.0,160.0,50000.0,57.788,0,1000,0,0,10,36232,36232,99.839996,99.839996,10,ok,u5e-02,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u5e-02.spmat,1000,6,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,4110.003906,1274.906982,1197.0,1438.0,1613.0,2919.0,3544.0,0.0,160.0,50000.0,58.001,0,1000,0,0,10,35428,35428,99.839996,99.839996,10,ok,u5e-02,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
pipeann.hybrid.search.v1,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/exp6_query_thread_budget/tmp/direct_1m,range,/mnt/bak3/lzg/PipeANN-github/experiments/r116_suite_pq16_aris_20260520_072453/labels/query_1000_range_u5e-02.spmat,1000,7,4,0,prefilter,prefilter,10,True,0,1,0,0,1,1,4715.632812,1293.457031,1201.0,1446.0,1857.0,2906.0,3956.0,0.0,160.0,50000.0,59.611,0,1000,0,0,10,36400,36400,99.839996,99.839996,10,ok,u5e-02,range,1000000,prefilter,10.0,True,False,98.0,exp4_intersect_range_selectivity
