dataset,bucket_name,selectivity,thread,route_decision,qps,query_p99_latency_us,query_p999_latency_us,cpu_pct,mean_ios,real_read_iops,real_read_mb_s,real_iops,real_mb_s,real_qd,real_read_await_ms,real_ssd_lat_status,real_ssd_lat_p50_ms,real_ssd_lat_p95_ms,real_ssd_lat_p99_ms,fio_matched_iodepth,fio_matched_achieved_qd,fio_iops,fio_mb_s,fio_bw_mb_s,iops_vs_fio_ratio,bw_vs_fio_ratio,fio_lat_mean_ms,fio_lat_p99_ms,fio_capacity_ratio,disk_metrics_status,bottleneck_conclusion
yfcc10m,real_t4e-03_l600,0.0040071,8,graph,1523.893433,6186.0,7043.0,1592.520774,119.262558,190826.424622,1403.305458,190826.424622,1403.305458,25.511569,0.13369,ok_bpftrace,0.12,0.23,0.3,32,32.0,472515.532298,3691.593215942383,3691.593215942383,0.40385217326919964,0.380135452611554,0.538225491861,2.08896,0.40385217326919964,ok,cpu_or_algorithm_bound
yfcc10m,real_t5e-03_l902,0.0050002,1,graph,273.12207,4070.0,4724.0,201.295602,119.742081,34670.156699,254.887333,34670.156699,254.887333,3.578253,0.103206,ok_bpftrace,0.1,0.13,0.17,4,4.0,38894.40352,303.86356830596924,303.86356830596924,0.8913919114654159,0.8388216278147119,0.099865975435,0.156672,0.8913919114654159,ok,inconclusive_mixed
yfcc10m,real_t5e-03_l902,0.0050002,4,graph,917.248779,4973.0,5785.0,801.169017,119.448227,115682.934667,850.810014,115682.934667,850.810014,13.449483,0.116261,ok_bpftrace,0.11,0.18,0.23,16,16.0,326816.739442,2553.2719221115112,2553.2719221115112,0.35396881709460354,0.3332234246700974,0.19246669849099998,0.411648,0.35396881709460354,ok,cpu_or_algorithm_bound
yfcc10m,real_t5e-03_l902,0.0050002,8,graph,1527.732666,6052.0,6844.0,1593.361073,119.264099,192236.825059,1413.596041,192236.825059,1413.596041,25.56977,0.133012,ok_bpftrace,0.12,0.23,0.3,32,32.0,472515.532298,3691.593215942383,3691.593215942383,0.40683704961842937,0.38292302491382163,0.538225491861,2.08896,0.40683704961842937,ok,cpu_or_algorithm_bound
yfcc10m,real_t1e-02_l0,0.0097939,1,graph,270.913849,4103.0,4742.0,201.524421,119.741432,34434.469628,253.157418,34434.469628,253.157418,3.552858,0.103175,ok_bpftrace,0.1,0.13,0.17,4,4.0,38894.40352,303.86356830596924,303.86356830596924,0.8853322460721978,0.8331285629644429,0.099865975435,0.156672,0.8853322460721978,ok,inconclusive_mixed
yfcc10m,real_t1e-02_l0,0.0097939,4,graph,912.582764,4989.0,5761.0,800.993439,119.442749,115059.863549,846.260538,115059.863549,846.260538,13.327303,0.115828,ok_bpftrace,0.11,0.18,0.23,16,16.0,326816.739442,2553.2719221115112,2553.2719221115112,0.3520623323806816,0.3314416027025266,0.19246669849099998,0.411648,0.3520623323806816,ok,cpu_or_algorithm_bound
yfcc10m,real_t1e-02_l0,0.0097939,8,graph,1512.91748,6093.0,6907.0,1586.525337,119.265953,189320.629995,1392.321011,189320.629995,1392.321011,25.217271,0.133198,ok_bpftrace,0.12,0.23,0.3,32,32.0,472515.532298,3691.593215942383,3691.593215942383,0.40066541109087117,0.3771599224386837,0.538225491861,2.08896,0.40066541109087117,ok,cpu_or_algorithm_bound
yfcc10m,real_t5e-02_l24,0.0499079,1,graph,268.452393,4145.0,4789.0,200.803422,119.732971,34107.626269,250.745603,34107.626269,250.745603,3.505186,0.102765,ok_bpftrace,0.1,0.13,0.17,4,4.0,38894.40352,303.86356830596924,303.86356830596924,0.876928894190688,0.8251913988830566,0.099865975435,0.156672,0.876928894190688,ok,inconclusive_mixed
yfcc10m,real_t5e-02_l24,0.0499079,4,graph,898.501587,5072.0,6308.0,797.937945,119.455841,113542.831566,834.975791,113542.831566,834.975791,13.265528,0.116832,ok_bpftrace,0.11,0.18,0.23,16,16.0,326816.739442,2553.2719221115112,2553.2719221115112,0.3474204894151402,0.32702188269453475,0.19246669849099998,0.411648,0.3474204894151402,ok,cpu_or_algorithm_bound
yfcc10m,real_t5e-02_l24,0.0499079,8,graph,1503.529663,6131.0,6955.0,1587.245406,119.26963,189176.679715,1391.449484,189176.679715,1391.449484,25.108573,0.132725,ok_bpftrace,0.12,0.23,0.3,32,32.0,472515.532298,3691.593215942383,3691.593215942383,0.4003607644281469,0.3769238381929341,0.538225491861,2.08896,0.4003607644281469,ok,cpu_or_algorithm_bound
yfcc10m,real_t1e-01_l17,0.0991156,1,graph,273.31012,4068.0,4693.0,200.746563,119.744759,34725.105966,255.275857,34725.105966,255.275857,3.494711,0.100636,ok_bpftrace,0.1,0.13,0.17,4,4.0,38894.40352,303.86356830596924,303.86356830596924,0.892804692277744,0.8401002411152994,0.099865975435,0.156672,0.892804692277744,ok,inconclusive_mixed
yfcc10m,real_t1e-01_l17,0.0991156,4,graph,898.079285,5069.0,5822.0,798.137443,119.460182,113564.759113,835.186799,113564.759113,835.186799,13.264756,0.116802,ok_bpftrace,0.11,0.18,0.23,16,16.0,326816.739442,2553.2719221115112,2553.2719221115112,0.3474875837354539,0.32710452489107195,0.19246669849099998,0.411648,0.3474875837354539,ok,cpu_or_algorithm_bound
yfcc10m,real_t1e-01_l17,0.0991156,8,graph,1504.953613,6128.0,7001.0,1589.528065,119.272942,189251.794756,1392.271069,189251.794756,1392.271069,25.053837,0.132383,ok_bpftrace,0.12,0.23,0.3,32,32.0,472515.532298,3691.593215942383,3691.593215942383,0.4005197328341899,0.3771463938625165,0.538225491861,2.08896,0.4005197328341899,ok,cpu_or_algorithm_bound
yfcc10m,real_t2e-01_l29,0.1915985,1,graph,268.032257,4144.0,4793.0,200.661027,119.736259,34063.555815,250.424245,34063.555815,250.424245,3.510339,0.103049,ok_bpftrace,0.1,0.13,0.17,4,4.0,38894.40352,303.86356830596924,303.86356830596924,0.8757958146210953,0.824133825572141,0.099865975435,0.156672,0.8757958146210953,ok,inconclusive_mixed
yfcc10m,real_t2e-01_l29,0.1915985,4,graph,904.610901,5070.0,6663.0,798.278518,119.44445,114106.106177,839.128931,114106.106177,839.128931,13.134224,0.115104,ok_bpftrace,0.11,0.18,0.23,16,16.0,326816.739442,2553.2719221115112,2553.2719221115112,0.3491440076534095,0.32864847795218577,0.19246669849099998,0.411648,0.3491440076534095,ok,cpu_or_algorithm_bound
yfcc10m,real_t2e-01_l29,0.1915985,8,graph,1506.934082,6121.0,7225.0,1587.761084,119.268959,189390.300623,1392.837211,189390.300623,1392.837211,25.050885,0.13227,ok_bpftrace,0.12,0.23,0.3,32,32.0,472515.532298,3691.593215942383,3691.593215942383,0.4008128573084826,0.3772997536632538,0.538225491861,2.08896,0.4008128573084826,ok,cpu_or_algorithm_bound
yfcc10m,real_extra_l23,0.3386745,1,graph,267.074005,4154.0,4813.0,200.719535,119.748199,33926.259132,249.424132,33926.259132,249.424132,3.50899,0.103425,ok_bpftrace,0.1,0.14,0.17,4,4.0,38894.40352,303.86356830596924,303.86356830596924,0.8722658290557067,0.8208425030698232,0.099865975435,0.156672,0.8722658290557067,ok,inconclusive_mixed
yfcc10m,real_extra_l23,0.3386745,4,graph,899.564331,5064.0,6097.0,797.990167,119.462692,113661.463734,835.83744,113661.463734,835.83744,13.260205,0.116663,ok_bpftrace,0.11,0.18,0.23,16,16.0,326816.739442,2553.2719221115112,2553.2719221115112,0.3477834823518012,0.3273593512549878,0.19246669849099998,0.411648,0.3477834823518012,ok,cpu_or_algorithm_bound
yfcc10m,real_extra_l23,0.3386745,8,graph,1498.082642,6146.0,7084.0,1588.891656,119.277473,187876.194032,1382.023415,187876.194032,1382.023415,25.075361,0.133467,ok_bpftrace,0.12,0.23,0.3,32,32.0,472515.532298,3691.593215942383,3691.593215942383,0.3976085042502109,0.3743704504146457,0.538225491861,2.08896,0.3976085042502109,ok,cpu_or_algorithm_bound
